代码,名称,公告标题,公告类型,公告日期,网址
000717,中南股份,中南股份:总经理(总裁)工作细则,议事规则/实施细则,2026-04-08,https://data.eastmoney.com/notices/detail/000717/AN202604071821042988.html
001279,强邦新材,强邦新材:关于使用部分闲置募集资金购买理财产品的进展公告,募集资金使用进展情况,2026-04-08,https://data.eastmoney.com/notices/detail/001279/AN202604071821042989.html
000895,双汇发展,双汇发展:关于举行2025年度业绩网上说明会的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/000895/AN202604071821042969.html
000717,中南股份,中南股份:独立董事候选人声明与承诺(谢娟),独立董事候选人声明,2026-04-08,https://data.eastmoney.com/notices/detail/000717/AN202604071821042967.html
000680,山推股份,山推股份:山推股份公司关于召开2025年度股东会的提示性公告,召开股东大会提示性公告,2026-04-08,https://data.eastmoney.com/notices/detail/000680/AN202604071821042986.html
000736,*ST中地,*ST中地:关于公司股票可能被终止上市的第五次风险提示公告,终止上市风险提示,2026-04-08,https://data.eastmoney.com/notices/detail/000736/AN202604071821042977.html
002965,祥鑫科技,祥鑫科技:国金证券股份有限公司关于祥鑫科技股份有限公司使用募集资金向全资子公司增资以实施募集资金投资项目的核查意见,保荐/核查意见,2026-04-08,https://data.eastmoney.com/notices/detail/002965/AN202604071821042985.html
000717,中南股份,中南股份:独立董事候选人声明与承诺(李烈军),独立董事候选人声明,2026-04-08,https://data.eastmoney.com/notices/detail/000717/AN202604071821042976.html
002079,苏州固锝,苏州固锝:关于控股股东取得增持专项贷款承诺函的公告,借贷,2026-04-08,https://data.eastmoney.com/notices/detail/002079/AN202604071821042981.html
002562,兄弟科技,兄弟科技:关于控股股东、实际控制人股份解除质押的公告,股份质押、冻结,2026-04-08,https://data.eastmoney.com/notices/detail/002562/AN202604071821042984.html
002006,精工科技,精工科技:第九届董事会第十七次会议决议公告,高管人员任职变动,2026-04-08,https://data.eastmoney.com/notices/detail/002006/AN202604071821042990.html
300932,三友联众,三友联众:关于举办2025年度网上业绩说明会的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/300932/AN202604071821042943.html
002809,红墙股份,红墙股份:关于提前赎回红墙转债暨即将停止交易的重要提示性公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/002809/AN202604071821042938.html
002048,宁波华翔,宁波华翔:关于首次回购公司股份的公告,回购实施公告,2026-04-08,https://data.eastmoney.com/notices/detail/002048/AN202604071821042944.html
002048,宁波华翔,宁波华翔:关于2022年员工持股计划股票出售完毕暨终止的公告,员工持股计划,2026-04-08,https://data.eastmoney.com/notices/detail/002048/AN202604071821042949.html
300485,赛升药业,赛升药业:关于子公司取得换发《药品生产许可证》的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/300485/AN202604071821042942.html
002708,光洋股份,光洋股份:关于独立董事任期届满的公告,高管人员任职变动,2026-04-08,https://data.eastmoney.com/notices/detail/002708/AN202604071821042945.html
002006,精工科技,精工科技:关于解聘公司高级管理人员的公告,高管人员任职变动,2026-04-08,https://data.eastmoney.com/notices/detail/002006/AN202604071821042937.html
002541,鸿路钢构,鸿路钢构:关于公司2026年第一季度经营情况简报,月度经营情况,2026-04-08,https://data.eastmoney.com/notices/detail/002541/AN202604071821042952.html
300953,震裕科技,震裕科技:宁波震裕科技股份有限公司2026年第一季度业绩预告,业绩预告,2026-04-08,https://data.eastmoney.com/notices/detail/300953/AN202604071821042948.html
002786,银宝山新,银宝山新:关于全资子公司购置固定资产的进展公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/002786/AN202604071821042950.html
300953,震裕科技,震裕科技:宁波震裕科技股份有限公司2025年度业绩快报,业绩快报,2026-04-08,https://data.eastmoney.com/notices/detail/300953/AN202604071821042933.html
000530,冰山冷热,冰山冷热:董事离任公告,高管人员任职变动,2026-04-08,https://data.eastmoney.com/notices/detail/000530/AN202604071821042934.html
002808,*ST恒久,*ST恒久:关于公司股票可能被终止上市的第五次风险提示公告,终止上市风险提示,2026-04-08,https://data.eastmoney.com/notices/detail/002808/AN202604071821042947.html
603111,康尼机电,康尼机电:康尼机电关于证券虚假陈述责任纠纷诉讼部分案件二审判决结果的公告,诉讼仲裁,2026-04-08,https://data.eastmoney.com/notices/detail/603111/AN202604071821042925.html
688622,禾信仪器,禾信仪器:关于补选董事的公告,高管人员任职变动,2026-04-08,https://data.eastmoney.com/notices/detail/688622/AN202604071821042910.html
688622,禾信仪器,禾信仪器:关于调整公司第四届董事会战略发展委员会委员的公告,高管人员任职变动,2026-04-08,https://data.eastmoney.com/notices/detail/688622/AN202604071821042911.html
688622,禾信仪器,禾信仪器:关于补选公司第四届董事会非独立董事候选人的审查意见,专项说明/独立意见,2026-04-08,https://data.eastmoney.com/notices/detail/688622/AN202604071821042912.html
688622,禾信仪器,禾信仪器:关于召开2026年第一次临时股东会的通知,召开股东大会通知,2026-04-08,https://data.eastmoney.com/notices/detail/688622/AN202604071821042909.html
688058,宝兰德,宝兰德:北京宝兰德软件股份有限公司关于持股5%以上股东权益变动触及1%刻度的提示性公告,权益变动报告书,2026-04-08,https://data.eastmoney.com/notices/detail/688058/AN202604071821042903.html
002445,中南文化,中南文化:关于重大资产重组的进展公告,重组进展公告,2026-04-08,https://data.eastmoney.com/notices/detail/002445/AN202604071821042899.html
002386,天原股份,天原股份:关于公司及子公司之间互相提供担保的进展公告,提供/对外担保公告,2026-04-08,https://data.eastmoney.com/notices/detail/002386/AN202604071821042898.html
002007,华兰生物,华兰生物:关于举行2025年度业绩说明会的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/002007/AN202604071821042900.html
002938,鹏鼎控股,鹏鼎控股:鹏鼎控股(深圳)股份有限公司2026年3月营业收入简报,月度经营情况,2026-04-08,https://data.eastmoney.com/notices/detail/002938/AN202604071821042901.html
603065,宿迁联盛,宿迁联盛:宿迁联盛关于使用部分闲置募集资金进行现金管理到期赎回的公告,投资理财,2026-04-08,https://data.eastmoney.com/notices/detail/603065/AN202604071821042894.html
605333,沪光股份,沪光股份:关于全资子公司使用闲置自有资金委托理财的进展公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/605333/AN202604071821042891.html
603997,继峰股份,继峰股份:继峰股份关于募集资金购买的现金管理产品到期赎回的公告,投资理财,2026-04-08,https://data.eastmoney.com/notices/detail/603997/AN202604071821042889.html
601133,柏诚股份,柏诚股份:关于使用闲置募集资金进行现金管理到期赎回的公告,投资理财,2026-04-08,https://data.eastmoney.com/notices/detail/601133/AN202604071821042890.html
688213,思特威,思特威:2025年年度股东会会议资料,股东大会资料,2026-04-08,https://data.eastmoney.com/notices/detail/688213/AN202604071821042879.html
601799,星宇股份,星宇股份:国泰海通证券股份有限公司关于常州星宇车灯股份有限公司2025年度持续督导工作现场检查报告,保荐/核查意见,2026-04-08,https://data.eastmoney.com/notices/detail/601799/AN202604071821042873.html
603936,博敏电子,博敏电子:博敏电子关于为子公司申请银行授信提供担保的公告,提供/对外担保公告,2026-04-08,https://data.eastmoney.com/notices/detail/603936/AN202604071821042806.html
603718,海利生物,海利生物:海利生物关于控股子公司收购口腔连锁公司股权的进展公告,收购出售资产/股权,2026-04-08,https://data.eastmoney.com/notices/detail/603718/AN202604071821042740.html
603718,海利生物,海利生物:海利生物关于控股子公司产品在印度尼西亚获得注册证的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/603718/AN202604071821042741.html
688592,司南导航,司南导航:关于仲裁的执行进展公告,诉讼仲裁,2026-04-08,https://data.eastmoney.com/notices/detail/688592/AN202604071821042728.html
688377,迪威尔,迪威尔:迪威尔关于向不特定对象发行可转换公司债券申请获得中国证券监督管理委员会同意注册批复的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/688377/AN202604071821042547.html
603108,润达医疗,润达医疗:关于持股5%以上股东权益变动触及1%刻度的提示性公告,权益变动报告书,2026-04-08,https://data.eastmoney.com/notices/detail/603108/AN202604071821042520.html
603108,润达医疗,润达医疗:股东股份质押延期购回并补充质押的公告,股份质押、冻结,2026-04-08,https://data.eastmoney.com/notices/detail/603108/AN202604071821042521.html
688356,键凯科技,键凯科技:关于召开2025年年度暨2026年第一季度业绩说明会的公告,其他,2026-04-08,https://data.eastmoney.com/notices/detail/688356/AN202604071821042482.html
688356,键凯科技,键凯科技:关于持股5%以上股东部分股份解除质押的公告,股份质押、冻结,2026-04-08,https://data.eastmoney.com/notices/detail/688356/AN202604071821042483.html
605296,神农集团,神农集团:云南神农农业产业集团股份有限公司2026年3月养殖业务主要经营数据公告,月度经营情况,2026-04-08,https://data.eastmoney.com/notices/detail/605296/AN202604071821042414.html
603912,佳力图,佳力图:佳力图关于公司及子公司使用部分闲置非公开发行股票募集资金进行现金管理到期赎回的公告,投资理财,2026-04-08,https://data.eastmoney.com/notices/detail/603912/AN202604071821042412.html
603009,北特科技,北特科技:北特科技关于增加投资建设泰国生产基地的公告,投资设立公司,2026-04-08,https://data.eastmoney.com/notices/detail/603009/AN202604071821042384.html
605008,长鸿高科,长鸿高科:2025年年度业绩预减的更正公告,业绩预告,2026-04-08,https://data.eastmoney.com/notices/detail/605008/AN202604071821042383.html
601216,君正集团,君正集团:君正集团关于2025年度利润分配事项征求意见的公告,分配预案,2026-04-08,https://data.eastmoney.com/notices/detail/601216/AN202604071821042371.html
605300,佳禾食品,佳禾食品:佳禾食品工业股份有限公司关于使用部分暂时闲置募集资金进行现金管理到期赎回的公告,投资理财,2026-04-08,https://data.eastmoney.com/notices/detail/605300/AN202604071821042233.html
600970,中材国际,中材国际:中国中材国际工程股份有限公司2025年年度股东会材料,股东大会资料,2026-04-08,https://data.eastmoney.com/notices/detail/600970/AN202604071821042234.html
600714,金瑞矿业,金瑞矿业:青海金瑞矿业发展股份有限公司2025年年度报告(更正版),年度报告全文,2026-04-08,https://data.eastmoney.com/notices/detail/600714/AN202604071821042204.html
600714,金瑞矿业,金瑞矿业:青海金瑞矿业发展股份有限公司关于2025年年度报告的更正公告,年度报告更正公告,2026-04-08,https://data.eastmoney.com/notices/detail/600714/AN202604071821042203.html
603501,豪威集团,豪威集团:关于以集中竞价方式首次回购股份的进展公告,回购进展情况,2026-04-08,https://data.eastmoney.com/notices/detail/603501/AN202604071821042169.html
